sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
25.697,1788979896.9101558,NAVIGATE,0.1483696923896135,-0.2149956843665404,0.2249166899521337,True,0.19186150654981263,-2.1687161223662083e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.125034518553934e-05,0.05915145984138004
25.697,1788979896.9302008,NAVIGATE,0.1483696923896135,-0.2149956843665404,0.2249166899521337,True,0.19186150654981263,-2.1687161223662083e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.125034518553934e-05,0.05915145984138004
25.697,1788979896.9519467,NAVIGATE,0.1483696923896135,-0.2149956843665404,0.2249166899521337,True,0.19186150654981263,-2.1687161223662083e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.125034518553934e-05,0.05915145984138004
25.697,1788979896.9703798,NAVIGATE,0.1483696923896135,-0.2149956843665404,0.2249166899521337,True,0.19186150654981263,-2.1687161223662083e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.125034518553934e-05,0.05915145984138004
25.697,1788979896.990393,NAVIGATE,0.1483696923896135,-0.2149956843665404,0.2249166899521337,True,0.19186150654981263,-2.1687161223662083e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.125034518553934e-05,0.05915145984138004
25.713,1788979897.0100732,NAVIGATE,0.14956969494615271,-0.2149956464019015,0.224916689954982,True,0.19306150654919424,-2.1648679477336135e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126224019876767e-05,0.05915145881240088
25.713,1788979897.0301988,NAVIGATE,0.14956969494615271,-0.2149956464019015,0.224916689954982,True,0.19306150654919424,-2.1648679477336135e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126224019876767e-05,0.05915145881240088
25.713,1788979897.0501816,NAVIGATE,0.14956969494615271,-0.2149956464019015,0.224916689954982,True,0.19306150654919424,-2.1648679477336135e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126224019876767e-05,0.05915145881240088
25.713,1788979897.0702133,NAVIGATE,0.14956969494615271,-0.2149956464019015,0.224916689954982,True,0.19306150654919424,-2.1648679477336135e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126224019876767e-05,0.05915145881240088
25.713,1788979897.0902493,NAVIGATE,0.14956969494615271,-0.2149956464019015,0.224916689954982,True,0.19306150654919424,-2.1648679477336135e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126224019876767e-05,0.05915145881240088
25.713,1788979897.110193,NAVIGATE,0.14956969494615271,-0.2149956464019015,0.224916689954982,True,0.19306150654919424,-2.1648679477336135e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126224019876767e-05,0.05915145881240088
25.713,1788979897.1303198,NAVIGATE,0.14956969494615271,-0.2149956464019015,0.224916689954982,True,0.19306150654919424,-2.1648679477336135e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126224019876767e-05,0.05915145881240088
25.713,1788979897.15018,NAVIGATE,0.14956969494615271,-0.2149956464019015,0.224916689954982,True,0.19306150654919424,-2.1648679477336135e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126224019876767e-05,0.05915145881240088
25.726,1788979897.1700804,NAVIGATE,0.15017033078264175,-0.21503059462871668,0.22506047002483598,True,0.1936615065490213,-2.1629386558964098e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126810062576768e-05,0.053205865846422826
25.729,1788979897.190227,NAVIGATE,0.15017033078264175,-0.21503059462871668,0.22506047002483598,True,0.1936615065490213,-2.1629386558964098e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126810062576768e-05,0.053205865846422826
25.729,1788979897.2102003,NAVIGATE,0.15017033078264175,-0.21503059462871668,0.22506047002483598,True,0.1936615065490213,-2.1629386558964098e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126810062576768e-05,0.053205865846422826
25.729,1788979897.2301335,NAVIGATE,0.15017033078264175,-0.21503059462871668,0.22506047002483598,True,0.1936615065490213,-2.1629386558964098e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126810062576768e-05,0.053205865846422826
25.729,1788979897.2502205,NAVIGATE,0.15017033078264175,-0.21503059462871668,0.22506047002483598,True,0.1936615065490213,-2.1629386558964098e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126810062576768e-05,0.053205865846422826
25.729,1788979897.2701466,NAVIGATE,0.15017033078264175,-0.21503059462871668,0.22506047002483598,True,0.1936615065490213,-2.1629386558964098e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126810062576768e-05,0.053205865846422826
25.729,1788979897.2902,NAVIGATE,0.15017033078264175,-0.21503059462871668,0.22506047002483598,True,0.1936615065490213,-2.1629386558964098e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126810062576768e-05,0.053205865846422826
25.729,1788979897.3101888,NAVIGATE,0.15017033078264175,-0.21503059462871668,0.22506047002483598,True,0.1936615065490213,-2.1629386558964098e-05,0.15056538848026874,-0.2150924969518167,0.22492806831317896,0.14906791402048727,-0.21500548981244136,0.2249280683130966,3.126810062576768e-05,0.053205865846422826
25.74,1788979897.3301215,NAVIGATE,0.15076969745594151,-0.2149956084410874,0.22491668995783112,True,0.1942615065485756,-2.1610211014401744e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.1273917741485255e-05,0.05915145777726015
25.745,1788979897.3502178,NAVIGATE,0.15137033326994684,-0.21503055667161725,0.2250604700219874,True,0.19486150654840242,-2.159092597250425e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.1279672067898684e-05,0.053205864812059786
25.745,1788979897.3701642,NAVIGATE,0.15137033326994684,-0.21503055667161725,0.2250604700219874,True,0.19486150654840242,-2.159092597250425e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.1279672067898684e-05,0.053205864812059786
25.745,1788979897.3901675,NAVIGATE,0.15137033326994684,-0.21503055667161725,0.2250604700219874,True,0.19486150654840242,-2.159092597250425e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.1279672067898684e-05,0.053205864812059786
25.745,1788979897.4102285,NAVIGATE,0.15137033326994684,-0.21503055667161725,0.2250604700219874,True,0.19486150654840242,-2.159092597250425e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.1279672067898684e-05,0.053205864812059786
25.745,1788979897.4302187,NAVIGATE,0.15137033326994684,-0.21503055667161725,0.2250604700219874,True,0.19486150654840242,-2.159092597250425e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.1279672067898684e-05,0.053205864812059786
25.745,1788979897.4502277,NAVIGATE,0.15137033326994684,-0.21503055667161725,0.2250604700219874,True,0.19486150654840242,-2.159092597250425e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.1279672067898684e-05,0.053205864812059786
25.745,1788979897.4702349,NAVIGATE,0.15137033326994684,-0.21503055667161725,0.2250604700219874,True,0.19486150654840242,-2.159092597250425e-05,0.1505653884802687,-0.21509249695181673,0.22492806831317902,0.14906791402048727,-0.2150054898124414,0.22492806831309667,3.1279672067898684e-05,0.053205864812059786
