sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
1.514,1788980633.7001572,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2886760599668265e-19,1.6259367498036904e-38,-0.030000000000662295,-0.15965919074524407,0.27165703646613776,-0.031500000000662304,-0.15965919074523777,0.2716570364661379,nan,0.0
1.534,1788980633.7207487,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3081588984539196e-19,1.6758554961632028e-38,-0.03000000000068536,-0.15965919075042712,0.27165703644639416,-0.03150000000068536,-0.15965919075042057,0.2716570364463943,nan,0.0
1.549,1788980633.741264,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3081588984539196e-19,1.6758554961632028e-38,-0.03000000000068536,-0.15965919075042712,0.27165703644639416,-0.03150000000068536,-0.15965919075042057,0.2716570364463943,nan,0.0
1.565,1788980633.761273,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3491375011331448e-19,1.7810371409369581e-38,-0.03000000000068536,-0.15965919075042712,0.27165703644639416,-0.03150000000068536,-0.15965919075042057,0.2716570364463943,nan,0.0
1.577,1788980633.7799516,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.416511596926264e-19,1.9532217515153642e-38,-0.03000000000070844,-0.15965919075561022,0.27165703642665057,-0.031500000000708434,-0.15965919075560342,0.27165703642665073,nan,0.0
1.596,1788980633.800033,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.4624832762207567e-19,2.0706340197605896e-38,-0.03000000000070844,-0.15965919075561022,0.27165703642665057,-0.031500000000708434,-0.15965919075560342,0.27165703642665073,nan,0.0
1.616,1788980633.8205447,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.4348606415140417e-19,1.999987639946994e-38,-0.03000000000070844,-0.15965919075561022,0.27165703642665057,-0.031500000000708434,-0.15965919075560342,0.27165703642665073,nan,0.0
1.635,1788980633.8395681,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.4375856375561168e-19,2.0069086830653963e-38,-0.030000000000731532,-0.1596591907607932,0.27165703640690697,-0.03150000000073151,-0.15965919076078627,0.27165703640690714,nan,0.0
1.656,1788980633.8603053,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.4358833196559738e-19,2.0026723676588957e-38,-0.030000000000731532,-0.1596591907607932,0.27165703640690697,-0.03150000000073151,-0.15965919076078627,0.27165703640690714,nan,0.0
1.671,1788980633.8803673,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.387095038936633e-19,1.8783024546361462e-38,-0.030000000000731532,-0.1596591907607932,0.27165703640690697,-0.03150000000073151,-0.15965919076078627,0.27165703640690714,nan,0.0
1.693,1788980633.8996043,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.3557347044406423e-19,1.7984550530420458e-38,-0.03000000000075459,-0.15965919076597632,0.2716570363871634,-0.03150000000075459,-0.15965919076596913,0.27165703638716354,nan,0.0
1.714,1788980633.9208622,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.3410397583927346e-19,1.761560133780184e-38,-0.03000000000075459,-0.15965919076597632,0.2716570363871634,-0.03150000000075459,-0.15965919076596913,0.27165703638716354,nan,0.0
1.733,1788980633.939827,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.3426254701410972e-19,1.7658021642520826e-38,-0.030000000000777655,-0.15965919077115936,0.2716570363674198,-0.03150000000077764,-0.15965919077115195,0.2716570363674199,nan,0.0
1.753,1788980633.9605145,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.321073860025151e-19,1.7124515300721346e-38,-0.030000000000777655,-0.15965919077115936,0.2716570363674198,-0.03150000000077764,-0.15965919077115195,0.2716570363674199,nan,0.0
1.773,1788980633.9802687,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.3984268568458594e-19,1.9058649833321634e-38,-0.030000000000800713,-0.15965919077634239,0.27165703634767613,-0.031500000000800714,-0.15965919077633475,0.2716570363476763,nan,0.0
1.793,1788980634.0002632,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.4066718571401442e-19,1.926052243652993e-38,-0.030000000000800713,-0.15965919077634239,0.27165703634767613,-0.031500000000800714,-0.15965919077633475,0.2716570363476763,nan,0.0
1.812,1788980634.019908,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.3750546859963629e-19,1.8417556102195317e-38,-0.030000000000800713,-0.15965919077634239,0.27165703634767613,-0.031500000000800714,-0.15965919077633475,0.2716570363476763,nan,0.0
1.833,1788980634.0402985,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.453538448046928e-19,2.0541820600679612e-38,-0.030000000000823784,-0.15965919078152543,0.2716570363279326,-0.031500000000823786,-0.1596591907815176,0.27165703632793275,nan,0.0
