sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg,m1_rad,m2_rad,m3_rad,m4_rad,m5_rad,m6_rad
9.869,1788982330.4537547,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04356061868574076,-0.21506767462993823,0.22503418213244694,-0.04505765006369579,-0.21497335043676388,0.22503418213273785,-6.0204088289493136e-05,7.896367786201206e-05,-0.0618094331782085,0.8612088505379341,-0.306989886071072,3.5725534765922293e-10,-0.5548755281129706,1.1999997949174355
9.878,1788982330.474043,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04333415507841614,-0.21508721087891708,0.22505696938228353,-0.044831285105094085,-0.21499446561909533,0.2250569693820015,-6.0204088289493136e-05,7.896367786201206e-05,-0.06203126297592633,0.8604360494725194,-0.30619927390495044,-3.54902792586675e-10,-0.5535802118810561,1.1999999999999997
9.898,1788982330.4952197,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04333415507841614,-0.21508721087891708,0.22505696938228353,-0.044831285105094085,-0.21499446561909533,0.2250569693820015,-6.0204088289493136e-05,7.896367786201206e-05,-0.06081167057647161,0.8604360494721468,-0.3061992739080465,-3.509682030617001e-10,-0.5535802118834007,1.1999999999999997
9.916,1788982330.5148528,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04293460473016518,-0.21508457187555563,0.224943024718248,-0.04443190380074406,-0.2149945969165749,0.22494302471852246,-6.0204088289493136e-05,7.896367786201206e-05,-0.05995912992636963,0.8604360494717748,-0.3061992739111418,-3.476452067087766e-10,-0.5535802118857451,1.1999999999999997
9.933,1788982330.5350163,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04293460473016518,-0.21508457187555563,0.224943024718248,-0.04443190380074406,-0.2149945969165749,0.22494302471852246,-6.0204088289493136e-05,7.896367786201206e-05,-0.05932834423401558,0.860436049471403,-0.3061992739142371,-3.4432262259890563e-10,-0.5535802118880897,1.1999999999999997
9.948,1788982330.5547779,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04293460473016518,-0.21508457187555563,0.224943024718248,-0.04443190380074406,-0.2149945969165749,0.22494302471852246,-6.0204088289493136e-05,7.896367786201206e-05,-0.05844728888190041,0.8612088505394226,-0.3069898860586898,3.427055045014301e-10,-0.5548755281035925,1.1999998494097772
9.957,1788982330.5740278,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04293460473016518,-0.21508457187555563,0.224943024718248,-0.04443190380074406,-0.2149945969165749,0.22494302471852246,-6.0204088289493136e-05,7.896367786201206e-05,-0.05888946938240246,0.8604360494710313,-0.3061992739173322,-3.4100044492050937e-10,-0.5535802118904342,1.1999999999999997
9.978,1788982330.594312,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04254863771469922,-0.21513443284609352,0.22505696937789257,-0.04404609648813799,-0.21504715614902478,0.22505696937762454,-6.0204088289493136e-05,7.896367786201206e-05,-0.058545950168709913,0.8604360494706599,-0.3061992739204269,-3.3801475183804295e-10,-0.5535802118927787,1.1999999999999997
9.998,1788982330.6154263,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04254863771469922,-0.21513443284609352,0.22505696937789257,-0.04404609648813799,-0.21504715614902478,0.22505696937762454,-6.0204088289493136e-05,7.896367786201206e-05,-0.05839294253248724,0.8604360494702887,-0.3061992739235212,-3.3536554539431773e-10,-0.5535802118951232,1.1999999999999997
10.012,1788982330.634366,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.04257776268816452,-0.21511059655632872,0.22496353631042407,-0.044075209106069914,-0.2150231081256521,0.22496353631015606,-6.0204088289493136e-05,7.896367786201206e-05,-0.05832957493633822,0.8604360494699177,-0.30619927392661556,-3.327167313959982e-10,-0.5535802118974678,1.1999999999999997
10.025,1788982330.6545813,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.042584154076620806,-0.2151053444270513,0.22494302472263772,-0.04408159777827874,-0.2150178095176436,0.2249430247229004,-6.0204088289493136e-05,7.896367786201206e-05,-0.05780922659239306,0.8612088505409075,-0.306989886046312,3.313900387943559e-10,-0.5548755280942145,1.1999998644388281
10.038,1788982330.6744018,APPROACH,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.042584154076620806,-0.2151053444270513,0.22494302472263772,-0.04408159777827874,-0.2150178095176436,0.2249430247229004,-6.0204088289493136e-05,7.896367786201206e-05,-0.05831737059491737,0.8604360494695468,-0.30619927392970975,-3.300683063059158e-10,-0.5535802118998122,1.1999999999999997
