timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
11.334,11.334,True,-0.02280902862548828,1.123017920728362,1.2,-0.09714416818670735,-0.08098343038014508,0.060496635437011725,0.9522560105683415,0.05659640576922368,0.5822249245053671,2.1419148464627176,0.6416540459704708,True,,camera_link,odom,0.02,0.01,1.1028558318132926,1.1028558318132926,0.02016208891506932
11.365,11.365,True,-0.022814369201660155,1.122861020974007,1.2,-0.0969605478715656,-0.08274881210406979,0.059303474426269535,0.9495378129530231,0.054802140698425386,0.5846328582962822,2.138279953238543,0.6420895152682836,True,,camera_link,odom,0.019,0.003,1.1030394521284344,1.1030394521284344,0.019821568845572735
11.435,11.435,True,-0.022822093963623048,1.1226314048027775,1.2,-0.09790075495425365,-0.08291701206652023,0.0593173599243164,0.9440176655540509,0.05112998193094612,0.5893779693473449,2.129365105554145,0.643103843817692,True,,camera_link,odom,0.002,0.011,1.1020992450457463,1.1020992450457463,0.020532159757031154
11.467,11.467,True,-0.022822093963623048,1.1226314048027775,1.2,-0.09779418073174906,-0.08316317003257777,0.05933744430541993,0.9426376116311507,0.05020601573303866,0.5905645173814195,2.127532174649854,0.6433030601481137,True,,camera_link,odom,0.018,0.002,1.102205819268251,1.102205819268251,0.020425585534526558
11.499,11.499,True,-0.022822093963623048,1.1226314048027775,1.2,-0.09749056742982387,-0.08316317003257777,0.05933744430541993,0.9398767112327365,0.04835042839882092,0.5929380151371941,2.123967586125403,0.6436814808318169,True,,camera_link,odom,0.018,0.005,1.102509432570176,1.102509432570176,0.02012197223260137
11.53,11.53,True,-0.022822093963623048,1.1226314048027775,1.2,-0.09888067280649593,-0.08316317003257777,0.05933744430541993,0.9384979145642764,0.04742017866766927,0.5941247640150857,2.120394560104977,0.6440489488883534,True,,camera_link,odom,0.018,0.008,1.101119327193504,1.101119327193504,0.021512077609273428
11.566,11.566,True,-0.022822093963623048,1.1226314048027775,1.2,-0.0986888237194854,-0.08316317003257777,0.05933744430541993,0.9357436379981454,0.0455547736279702,0.5964982617708744,2.11670469260336,0.6444160902335921,True,,camera_link,odom,0.017,0.001,1.1013111762805146,1.1013111762805146,0.021320228522262896
11.597,11.597,True,-0.021643733978271483,1.122691523942718,1.2,-0.0984124375922768,-0.08316317003257777,0.05933744430541993,0.9329937967206261,0.04368283657952977,0.5988717595266726,2.1131152845964585,0.6447613021003776,True,,camera_link,odom,0.017,0.006,1.1015875624077232,1.1015875624077232,0.02110396153499483
11.63,11.63,True,-0.021643733978271483,1.122691523942718,1.2,-0.0998298583945807,-0.08319875516395586,0.056273708343505854,0.9316202432177,0.042744231507209136,0.6000278710449736,2.1095181777241665,0.6450955429661889,True,,camera_link,odom,0.017,0.007,1.1001701416054193,1.1001701416054193,0.022521382337298723
11.662,11.662,True,-0.02209644317626953,1.1215832564811898,1.2,-0.09882598947731824,-0.08319875516395586,0.056273708343505854,0.9281902730608314,0.040390431290899774,0.6028415564416446,2.1058042739228906,0.6454284316160327,True,,camera_link,odom,0.016,0.01,1.1011740105226817,1.1011740105226817,0.020409245958508127
11.696,11.696,True,-0.02209644317626953,1.1215832564811898,1.2,-0.09939565362008285,-0.0843524136417365,0.057450752258300784,0.9261164947188348,0.038960402157575194,0.6045533085579516,2.102192289696703,0.6457403807272487,True,,camera_link,odom,0.016,0.007,1.100604346379917,1.100604346379917,0.02097891010127273
11.731,11.731,True,-0.02209644317626953,1.1215832564811898,1.2,-0.09910806991985988,-0.0843524136417365,0.057450752258300784,0.9233426423269225,0.03703939580743054,0.606851338631898,2.098573350047249,0.6460413421778791,True,,camera_link,odom,0.016,0.014,1.10089193008014,1.10089193008014,0.02069132640104976
11.762,11.762,True,-0.022368907928466797,1.1201132996868586,1.2,-0.10063002180200886,-0.0843524136417365,0.057450752258300784,0.921957373410376,0.03607650350265611,0.6080003536688754,2.0948377310152972,0.6463399261191539,True,,camera_link,odom,0.015,0.001,1.099369978197991,1.099369978197991,0.020743321488867483
