timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
2.099,2.099,True,-0.1453125,2.0151942823378306,1.2,0.8024493974945706,0.0,0.0,-3.4228573313975404e-19,8.186342154878711e-38,-3.1166893965621545e-19,2.220660911146767,0.16474561374199137,True,,camera_link,odom,0.013,0.0,2.0024493974945705,2.0024493974945705,0.012744884843260085
2.134,2.134,True,-0.14754247665405273,2.017876005125335,1.2,0.8058810436361361,0.0,0.0,-3.511403713984153e-19,8.463785573893663e-38,-3.141336716431164e-19,2.223888888088975,0.1673379045321658,True,,camera_link,odom,0.013,0.007,2.005881043636136,2.005881043636136,0.011994961489198985
2.166,2.166,True,-0.1491678237915039,2.021548547365268,1.2,0.8094033356842882,0.0,0.0,-3.686705804395816e-19,9.019142758411644e-38,-3.21001434598817e-19,2.2271987422016215,0.17000577103554265,True,,camera_link,odom,0.012,0.014,2.009403335684288,2.009403335684288,0.012145211680979706
2.199,2.199,True,-0.15145835876464844,2.030640793278461,1.2,0.8128088332957206,0.0,0.0,-3.786188768196824e-19,9.33918295102492e-38,-3.2450693211979257e-19,2.230395551979132,0.17259223474882576,True,,camera_link,odom,0.012,0.001,2.0128088332957206,2.0128088332957206,0.017831959982740564
2.231,2.231,True,-0.153125,2.033663577190709,1.2,0.8162010884656941,0.0,0.0,-3.8887991948822676e-19,9.671315178600623e-38,-3.283260885642386e-19,2.2335766805483277,0.1751757617015287,True,,camera_link,odom,0.012,0.008,2.016201088465694,2.016201088465694,0.01746248872501477
2.266,2.266,True,-0.15549287796020508,2.031508329930566,1.2,0.8196820371686611,0.0,0.0,-4.0135305544462194e-19,1.0084990779916809e-37,-3.345442866037447e-19,2.2368375770285276,0.17783445930902875,True,,camera_link,odom,0.011,0.015,2.019682037168661,2.019682037168661,0.011826292761905055
2.299,2.299,True,-0.15727815628051758,2.040330175459253,1.2,0.8230466747421732,0.0,0.0,-4.0350587513073244e-19,1.015590546529382e-37,-3.4762926660885064e-19,2.239986203091209,0.1804118885701186,True,,camera_link,odom,0.011,0.002,2.023046674742173,2.023046674742173,0.017283500717079736
2.331,2.331,True,-0.15961046218872071,2.0395445495353806,1.2,0.8263973518470087,0.0,0.0,-4.239228341053228e-19,1.0874380577232068e-37,-3.6598767342756685e-19,2.243118495185587,0.18298624801451993,True,,camera_link,odom,0.011,0.009,2.0263973518470086,2.0263973518470086,0.013147197688371914
2.364,2.364,True,-0.16141233444213868,2.043389329311314,1.2,0.8298347154792609,0.0,0.0,-4.2844457186416666e-19,1.1041049389328164e-37,-3.8445165960193476e-19,2.246328396079187,0.1856353613100511,True,,camera_link,odom,0.01,0.016,2.029834715479261,2.029834715479261,0.013554613832053253
2.398,2.398,True,-0.16322975158691405,2.0469365805205677,1.2,0.8331563286657226,0.0,0.0,-4.462822566560476e-19,1.1727835088803594e-37,-3.844934912163195e-19,2.2494268706382425,0.1882033534008694,True,,camera_link,odom,0.01,0.003,2.0331563286657226,2.0331563286657226,0.013780251854845105
