sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
17.75,1788898098.2913373,VERIFY_GRASP,-0.041793543493663064,-0.22568400977361802,0.1625287589181919,False,-1.7877870941755695e-13,-6.28007569380435e-25,-0.023951969597150676,-0.22813468569352324,0.1629161763032067,-0.038766583595129606,-0.22400657486109707,0.16344382490416487
17.755,1788898098.3109214,VERIFY_GRASP,-0.04179357071921742,-0.2256840472595856,0.1625287330166534,False,-1.7877870941755695e-13,-6.28007569380435e-25,-0.023951969597150676,-0.22813468569352324,0.1629161763032067,-0.038766583595129606,-0.22400657486109707,0.16344382490416487
17.755,1788898098.3309126,VERIFY_GRASP,-0.04179357071921742,-0.2256840472595856,0.1625287330166534,False,-1.7877870941755695e-13,-6.28007569380435e-25,-0.023951969597150676,-0.22813468569352324,0.1629161763032067,-0.038766583595129606,-0.22400657486109707,0.16344382490416487
17.765,1788898098.3511176,VERIFY_GRASP,-0.04179348971239874,-0.22568402468382948,0.16252873658156453,False,-1.786556703699836e-13,-6.275857477609579e-25,-0.023951969597150676,-0.22813468569352324,0.1629161763032067,-0.038766583595129606,-0.22400657486109707,0.16344382490416487
17.782,1788898098.3709157,VERIFY_GRASP,-0.04179348124845577,-0.22568404540650328,0.16252871786601558,False,-1.7853271242234405e-13,-6.271642631985727e-25,-0.023952093570882363,-0.2281347413617274,0.16291607096658564,-0.03876670617021835,-0.22400662337406857,0.16344370285679263
17.788,1788898098.3907921,VERIFY_GRASP,-0.04179348124845577,-0.22568404540650328,0.16252871786601558,False,-1.7853271242234405e-13,-6.271642631985727e-25,-0.023952093570882363,-0.2281347413617274,0.16291607096658564,-0.03876670617021835,-0.22400662337406857,0.16344370285679263
17.788,1788898098.4118097,VERIFY_GRASP,-0.04179348124845577,-0.22568404540650328,0.16252871786601558,False,-1.7853271242234405e-13,-6.271642631985727e-25,-0.023952093570882363,-0.2281347413617274,0.16291607096658564,-0.03876670617021835,-0.22400662337406857,0.16344370285679263
17.797,1788898098.431142,VERIFY_GRASP,-0.04179355317156564,-0.22568408383194255,0.1625286995223472,False,-1.7853271242234405e-13,-6.271642631985727e-25,-0.023952093570882363,-0.2281347413617274,0.16291607096658564,-0.03876670617021835,-0.22400662337406857,0.16344370285679263
17.814,1788898098.450934,VERIFY_GRASP,-0.04179358039444043,-0.2256841213185294,0.16252867362187062,False,-1.7840984540133945e-13,-6.267431491315928e-25,-0.023952093570882363,-0.2281347413617274,0.16291607096658564,-0.03876670617021835,-0.22400662337406857,0.16344370285679263
17.821,1788898098.471057,VERIFY_GRASP,-0.041793499398240994,-0.22568409874205936,0.16252867718788522,False,-1.7828707928706496e-13,-6.263224396797312e-25,-0.02395196998600202,-0.2281346714979729,0.16291594288013148,-0.038766583969408276,-0.22400656120415732,0.16344359610409254
17.821,1788898098.491101,VERIFY_GRASP,-0.041793499398240994,-0.22568409874205936,0.16252867718788522,False,-1.7828707928706496e-13,-6.263224396797312e-25,-0.02395196998600202,-0.2281346714979729,0.16291594288013148,-0.038766583969408276,-0.22400656120415732,0.16344359610409254
17.837,1788898098.5108027,VERIFY_GRASP,-0.04179357162041929,-0.2256841396053983,0.16252865687487486,False,-1.7828707928706496e-13,-6.263224396797312e-25,-0.02395196998600202,-0.2281346714979729,0.16291594288013148,-0.038766583969408276,-0.22400656120415732,0.16344359610409254
17.853,1788898098.530784,VERIFY_GRASP,-0.041793562850312944,-0.2256841578912631,0.16252864012979748,False,-1.781644037559558e-13,-6.2590209939325735e-25,-0.02395196998600202,-0.2281346714979729,0.16291594288013148,-0.038766583969408276,-0.22400656120415732,0.16344359610409254
17.854,1788898098.5509696,VERIFY_GRASP,-0.041793562850312944,-0.2256841578912631,0.16252864012979748,False,-1.781644037559558e-13,-6.2590209939325735e-25,-0.02395196998600202,-0.2281346714979729,0.16291594288013148,-0.038766583969408276,-0.22400656120415732,0.16344359610409254
17.859,1788898098.5717413,VERIFY_GRASP,-0.041793562850312944,-0.2256841578912631,0.16252864012979748,False,-1.781644037559558e-13,-6.2590209939325735e-25,-0.02395196998600202,-0.2281346714979729,0.16291594288013148,-0.038766583969408276,-0.22400656120415732,0.16344359610409254
17.877,1788898098.591348,VERIFY_GRASP,-0.04179359007050929,-0.2256841953784675,0.16252861423038237,False,-1.7804181116866944e-13,-6.254821021677693e-25,-0.023952069144785475,-0.22813471603242694,0.16291585861512586,-0.03876668200971766,-0.22400660001582737,0.16344349846926853
17.887,1788898098.6110363,VERIFY_GRASP,-0.04179350908492952,-0.22568417280128178,0.16252861779750055,False,-1.7791929575515554e-13,-6.250624281043756e-25,-0.023952093934493043,-0.22813472716587882,0.16291583754887257,-0.0387667065198053,-0.2240066097185864,0.16344347406056275
17.887,1788898098.63098,VERIFY_GRASP,-0.04179350908492952,-0.22568417280128178,0.16252861779750055,False,-1.7791929575515554e-13,-6.250624281043756e-25,-0.023952093934493043,-0.22813472716587882,0.16291583754887257,-0.0387667065198053,-0.2240066097185864,0.16344347406056275
17.897,1788898098.6511428,VERIFY_GRASP,-0.04179358129824985,-0.2256842136655232,0.16252859748450335,False,-1.7791929575515554e-13,-6.250624281043756e-25,-0.023952093934493043,-0.22813472716587882,0.16291583754887257,-0.0387667065198053,-0.2240066097185864,0.16344347406056275
17.915,1788898098.671589,VERIFY_GRASP,-0.04179357252990589,-0.2256842319515743,0.16252858074053922,False,-1.77796893711148e-13,-6.246432009431734e-25,-0.023952093934493043,-0.22813472716587882,0.16291583754887257,-0.0387667065198053,-0.2240066097185864,0.16344347406056275
17.92,1788898098.6908786,VERIFY_GRASP,-0.04179357252990589,-0.2256842319515743,0.16252858074053922,False,-1.7767456639185063e-13,-6.2422428846823705e-25,-0.023951970374846695,-0.22813465730273919,0.16291570946620126,-0.038766584343680764,-0.22400654754751764,0.1634433673129841
17.92,1788898098.710968,VERIFY_GRASP,-0.04179357252990589,-0.2256842319515743,0.16252858074053922,False,-1.7767456639185063e-13,-6.2422428846823705e-25,-0.023951970374846695,-0.22813465730273919,0.16291570946620126,-0.038766584343680764,-0.22400654754751764,0.1634433673129841
17.928,1788898098.7309287,VERIFY_GRASP,-0.04179357252990589,-0.2256842319515743,0.16252858074053922,False,-1.7767456639185063e-13,-6.2422428846823705e-25,-0.023951970374846695,-0.22813465730273919,0.16291570946620126,-0.038766584343680764,-0.22400654754751764,0.1634433673129841
17.946,1788898098.7517898,VERIFY_GRASP,-0.0417935187724636,-0.2256842468614924,0.1625285584104076,False,-1.7755232592402564e-13,-6.238057321409409e-25,-0.023951970374846695,-0.22813465730273919,0.16291570946620126,-0.038766584343680764,-0.22400654754751764,0.1634433673129841
17.953,1788898098.7711103,VERIFY_GRASP,-0.04179359097692497,-0.2256842877266363,0.16252853809742304,False,-1.7755232592402564e-13,-6.238057321409409e-25,-0.023951970374846695,-0.22813465730273919,0.16291570946620126,-0.038766584343680764,-0.22400654754751764,0.1634433673129841
17.953,1788898098.7913435,VERIFY_GRASP,-0.04179359097692497,-0.2256842877266363,0.16252853809742304,False,-1.7755232592402564e-13,-6.238057321409409e-25,-0.023951970374846695,-0.22813465730273919,0.16291570946620126,-0.038766584343680764,-0.22400654754751764,0.1634433673129841
17.965,1788898098.8109179,VERIFY_GRASP,-0.04179351031389661,-0.22568426758485263,0.16252853969856512,False,-1.7743017734689127e-13,-6.233875489697338e-25,-0.023951970374846695,-0.22813465730273919,0.16291570946620126,-0.038766584343680764,-0.22400654754751764,0.1634433673129841
17.98,1788898098.830966,VERIFY_GRASP,-0.04179358221034282,-0.22568430601287331,0.1625285213545755,False,-1.7743017734689127e-13,-6.233875489697338e-25,-0.023952069513434957,-0.22813470183695492,0.16291562520548936,-0.038766682364234126,-0.22400658636035436,0.16344326968123774
17.986,1788898098.8509138,VERIFY_GRASP,-0.04179358221034282,-0.22568430601287331,0.1625285213545755,False,-1.7730812387657219e-13,-6.229697499341456e-25,-0.02395209429809379,-0.22813471297034715,0.16291560414030942,-0.0387667068693828,-0.22400659606340506,0.16344324527330134
