sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg,m1_rad,m2_rad,m3_rad,m4_rad,m5_rad,m6_rad
17.602,1788982554.1523588,LIFT,-0.043748371690100485,-0.22488508875872293,0.19080469885328352,False,-3.986110760710148e-15,1.7746570283161113e-29,-0.04274958732834329,-0.22497605414516314,0.1905415347248317,-0.04424718442454201,-0.2248911840240532,0.19054153472487284,nan,0.0004681311829083823,-0.05662106593022035,1.176431639196253,-0.3206524949977889,-4.31022111325381e-11,-0.8557225948565736,0.03844797416075126
17.621,1788982554.1732352,LIFT,-0.04374929461612076,-0.22481907003839902,0.19131337400690726,False,-3.987092417497541e-15,1.774885397552988e-29,-0.04275013475576016,-0.22494289391364516,0.19080118520884637,-0.04424773093923909,-0.22485800768844097,0.19080118520889516,nan,0.00046710938538699635,-0.056641745328647755,1.171904322313331,-0.3204508032374337,-4.254452550582883e-11,-0.8513969890441441,0.03844792478116275
17.639,1788982554.1925576,LIFT,-0.04374953517223843,-0.22479040873879294,0.1915416220188354,False,-3.988067290586508e-15,1.7751120694403677e-29,-0.04275013475576016,-0.22494289391364516,0.19080118520884637,-0.04424773093923909,-0.22485800768844097,0.19080118520889516,nan,0.006778845548476113,-0.056650017085745685,1.1699829909362245,-0.3203701272455708,-3.402346652173034e-11,-0.8496667470547703,0.038447900406236364
17.656,1788982554.2136886,LIFT,-0.043750273068355085,-0.22472119637217683,0.19204985444087389,False,-3.98903443601406e-15,1.775336828218851e-29,-0.0427520318685252,-0.2247789138401453,0.1920463235759688,-0.044249623837209796,-0.2246939532885266,0.19204632357600637,nan,0.006779380650532764,-0.05667069648418846,1.1654556740492863,-0.3201684354946755,-3.3464636101381577e-11,-0.845341141245119,0.0384478520172152
17.672,1788982554.2331843,LIFT,-0.04375088102491414,-0.22464974463373694,0.19255776393238427,False,-3.990007457093885e-15,1.775562832113165e-29,-0.0427520318685252,-0.2247789138401453,0.1920463235759688,-0.044249623837209796,-0.2246939532885266,0.19204632357600637,nan,0.006779931729782757,-0.056691375882631234,1.1609283571623483,-0.3199667437437832,-3.290583104720895e-11,-0.8410155354354698,0.03844780415791018
17.682,1788982554.2533526,LIFT,-0.0437512840119156,-0.22460757101816345,0.1928375069873055,False,-3.990007457093885e-15,1.775562832113165e-29,-0.0427520318685252,-0.2247789138401453,0.1920463235759688,-0.044249623837209796,-0.2246939532885266,0.19204632357600637,nan,0.000464983030627853,-0.05670378352393011,1.1583223716645632,-0.3198457279563519,-4.0871333872547667e-11,-0.8384201716068435,0.03844778034561353
17.699,1788982554.2723405,LIFT,-0.043751358987829635,-0.22457605503642553,0.1930653405890581,False,-3.990966353304109e-15,1.7757854421894318e-29,-0.0427520318685252,-0.2247789138401453,0.1920463235759688,-0.044249623837209796,-0.2246939532885266,0.19204632357600637,nan,0.0067804974385327595,-0.056712055281074036,1.1564010402754112,-0.31976505199289373,-3.23470691403822e-11,-0.8366899296258219,0.03844775674639714
17.718,1788982554.2927706,LIFT,-0.043751706905647926,-0.22450012913674688,0.19357257451363938,False,-3.991943662318988e-15,1.7760121955163005e-29,-0.04275344085696945,-0.22459021196698536,0.19334133512473156,-0.04425102825546277,-0.22450517089529612,0.1933413351247763,nan,0.006781076698175011,-0.05673273467951684,1.1518737233884742,-0.31956336024200693,-3.178833129920038e-11,-0.8323643238161761,0.03844770971542033
17.734,1788982554.3131878,LIFT,-0.04375192472958034,-0.2244219685347999,0.19407945581603228,False,-3.9929201386509565e-15,1.7762386369855847e-29,-0.04275344085696945,-0.22459021196698536,0.19334133512473156,-0.04425102825546277,-0.22450517089529612,0.1933413351247763,nan,0.006781668376641929,-0.056753414077959634,1.1473464065015366,-0.3193616684911231,-3.122962447982309e-11,-0.8280387180065316,0.03844766300974165
17.75,1788982554.3330796,LIFT,-0.043752029215194076,-0.22433367941930463,0.19463331000491285,False,-3.9929201386509565e-15,1.7762386369855847e-29,-0.04275344085696945,-0.22459021196698536,0.19334133512473156,-0.04425102825546277,-0.22450517089529612,0.1933413351247763,nan,0.005941919442367649,-0.056776161416238584,1.1423810279480056,-0.3191398075566898,-3.062631815565981e-11,-0.8232805516131555,0.03844761692153474
